V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17_orig,label_simple,V17
003806b_,16.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2.0, C_M,Major,Major
003806b_,17.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003806b_,18.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,5.0, C_M,Major,Major
003806b_,19.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,C,2.0, C_M,Major,Major
003806b_,20.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3.0, D_m,Minor,Minor
003806b_,21.0,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,2.0, D_m,Minor,Minor
003806b_,22.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4.0, E_M,Major,Major
003806b_,23.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,D,5.0, E_M7,Seventh,Seventh
003806b_,24.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,4.0, A_m,Minor,Minor
003806b_,25.0, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,B,3.0, G#d,Diminished,Diminished
003806b_,26.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5.0, A_m,Minor,Minor
003806b_,27.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,3.0, G_M,Major,Major
003806b_,28.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,B,2.0, G_M,Major,Major
003806b_,29.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4.0, C_M,Major,Major
003806b_,30.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,B,2.0, C_M,Major,Major
003806b_,31.0,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3.0, A_m6,Sixth,Sixth
003806b_,32.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,5.0, E_M,Major,Major
003806b_,33.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4.0, E_M,Major,Major
003806b_,34.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5.0, A_m,Minor,Minor
003806b_,35.0, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,G,3.0, G_M7,Seventh,Seventh
003806b_,36.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES,F,2.0, G_M7,Seventh,Seventh
003806b_,37.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,4.0, C_M,Major,Major
003806b_,38.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2.0, C_M,Major,Major
003806b_,39.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003806b_,40.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,5.0, C_M,Major,Major
003806b_,41.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,C,2.0, C_M,Major,Major
003806b_,42.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3.0, D_m,Minor,Minor
003806b_,43.0,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,2.0, D_m,Minor,Minor
003806b_,44.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4.0, E_M,Major,Major
003806b_,45.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,5.0, A_m,Minor,Minor
003806b_,46.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,4.0, G_M,Major,Major
003806b_,47.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_m,Minor,Minor
003806b_,48.0,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, A_m,Minor,Minor
003806b_,49.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5.0, G_M,Major,Major
003806b_,50.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, D_m,Minor,Minor
003806b_,51.0, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2.0, D_m,Minor,Minor
003806b_,52.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES,D,4.0, D_m,Minor,Minor
003806b_,53.0,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,2.0, D_m,Minor,Minor
003806b_,54.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3.0, E_M,Major,Major
003806b_,55.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5.0, A_m,Minor,Minor
003806b_,56.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_m,Minor,Minor
003806b_,57.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_m,Minor,Minor
003806b_,58.0,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,D,3.0, C_M,Major,Major
003806b_,59.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2.0, C_M,Major,Major
003806b_,60.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,4.0, G_M,Major,Major
003806b_,61.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES,B,2.0, G_M,Major,Major
003806b_,62.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3.0, C_M,Major,Major
003806b_,63.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,D,5.0, G_M,Major,Major
003806b_,64.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,D,2.0, G_M,Major,Major
003806b_,65.0,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,D,3.0, D_M7,Seventh,Seventh
003806b_,66.0,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2.0, D_M7,Seventh,Seventh
003806b_,67.0, NO, NO, NO, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
003806b_,68.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,5.0, C_M,Major,Major
003806b_,69.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
003806b_,70.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3.0, E_M,Major,Major
003806b_,71.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2.0, E_M,Major,Major
003806b_,72.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5.0, F_M,Major,Major
003806b_,73.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3.0, C_M,Major,Major
003806b_,74.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,4.0, G_m,Minor,Minor
003806b_,75.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3.0, D_m,Minor,Minor
003806b_,76.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5.0, E_M7,Seventh,Seventh
003806b_,77.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_m,Minor,Minor
003806b_,78.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4.0, E_M,Major,Major
003907b_,1.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5.0, BbM,Major,Major
003907b_,2.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3.0, F_M,Major,Major
003907b_,3.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4.0, BbM,Major,Major
003907b_,4.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003907b_,5.0, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO,G,5.0, G_m7,Seventh,Seventh
003907b_,6.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,2.0, G_m7,Seventh,Seventh
003907b_,7.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3.0, F_M,Major,Major
003907b_,8.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2.0, F_M,Major,Major
003907b_,9.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4.0, C_M,Major,Major
003907b_,10.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,2.0, C_M,Major,Major
003907b_,11.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003907b_,12.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5.0, G_m,Minor,Minor
003907b_,13.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3.0, F_M,Major,Major
003907b_,14.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4.0, BbM,Major,Major
003907b_,15.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2.0, BbM,Major,Major
003907b_,16.0, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,G,3.0, EbM,Major,Major
003907b_,17.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,F,5.0, BbM,Major,Major
003907b_,18.0, NO, NO,YES,YES, NO,YES, NO, NO, NO, NO,YES, NO,Eb,2.0, BbM,Major,Major
003907b_,19.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003907b_,20.0,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,2.0, F_M,Major,Major
003907b_,21.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4.0, BbM,Major,Major
003907b_,22.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5.0, BbM,Major,Major
003907b_,23.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3.0, F_M,Major,Major
003907b_,24.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4.0, BbM,Major,Major
003907b_,25.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003907b_,26.0, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO,G,5.0, G_m7,Seventh,Seventh
003907b_,27.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,2.0, G_m7,Seventh,Seventh
003907b_,28.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3.0, F_M,Major,Major
003907b_,29.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2.0, F_M,Major,Major
003907b_,30.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4.0, C_M,Major,Major
003907b_,31.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,2.0, C_M,Major,Major
003907b_,32.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003907b_,33.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5.0, G_m,Minor,Minor
003907b_,34.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3.0, F_M,Major,Major
003907b_,35.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4.0, BbM,Major,Major
003907b_,36.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2.0, BbM,Major,Major
003907b_,37.0, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,G,3.0, EbM,Major,Major
003907b_,38.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,F,5.0, BbM,Major,Major
003907b_,39.0, NO, NO,YES,YES, NO,YES, NO, NO, NO, NO,YES, NO,Eb,2.0, BbM,Major,Major
003907b_,40.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003907b_,41.0,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,2.0, F_M,Major,Major
003907b_,42.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4.0, BbM,Major,Major
003907b_,43.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5.0, BbM,Major,Major
003907b_,44.0,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,3.0, C_m,Minor,Minor
003907b_,45.0,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,C,2.0, C_m,Minor,Minor
003907b_,46.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,4.0, D_m,Minor,Minor
003907b_,47.0, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,D,2.0, B_d7,Diminished,Diminished
003907b_,48.0, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,D,1.0, B_d7,Diminished,Diminished
003907b_,49.0,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,3.0, C_m,Minor,Minor
003907b_,50.0,YES, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,F,2.0, C_m,Minor,Minor
003907b_,51.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5.0, G_m,Minor,Minor
003907b_,52.0, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,F,2.0, G_m,Minor,Minor
003907b_,53.0,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,3.0, C_m,Minor,Minor
003907b_,54.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4.0, D_M,Major,Major
003907b_,55.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,5.0, BbM,Major,Major
003907b_,56.0,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO,D,2.0, BbM,Major,Major
003907b_,57.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3.0, BbM,Major,Major
003907b_,58.0, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,4.0, EbM,Major,Major
003907b_,59.0, NO, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,2.0, EbM,Major,Major
003907b_,60.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003907b_,61.0, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,G,5.0, EbM,Major,Major
003907b_,62.0,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,A,2.0, EbM,Major,Major
003907b_,63.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3.0, BbM,Major,Major
003907b_,64.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO,Bb,2.0, BbM,Major,Major
003907b_,65.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4.0, F_M,Major,Major
003907b_,66.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5.0, BbM,Major,Major
003907b_,67.0, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,Bb,2.0, BbM,Major,Major
003907b_,68.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3.0, BbM,Major,Major
003907b_,69.0,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,C,4.0, C_m7,Seventh,Seventh
003907b_,70.0,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,2.0, C_m7,Seventh,Seventh
003907b_,71.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3.0, BbM,Major,Major
003907b_,72.0,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,2.0, BbM,Major,Major
003907b_,73.0, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,5.0, EbM,Major,Major
003907b_,74.0, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,D,2.0, EbM,Major,Major
003907b_,75.0,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,3.0, A_d,Diminished,Diminished
003907b_,76.0, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,YES, NO,Bb,4.0, BbM,Major,Major
003907b_,77.0,YES, NO,YES, NO,YES, NO, NO, NO, NO, NO,YES, NO,C,2.0, BbM,Major,Major
003907b_,78.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
003907b_,79.0, NO, NO, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5.0, G_m,Minor,Minor
003907b_,80.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4.0, G_m,Minor,Minor
003907b_,81.0, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,G,2.0, G_m,Minor,Minor
003907b_,82.0, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,D,3.0, D_d7,Diminished,Diminished
003907b_,83.0,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,5.0, C_m,Minor,Minor
003907b_,84.0,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,Eb,2.0, C_m,Minor,Minor
003907b_,85.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,3.0, G_m6,Sixth,Sixth
003907b_,86.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4.0, F_M,Major,Major
003907b_,87.0,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,Eb,2.0, F_M,Major,Major
003907b_,88.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3.0, BbM,Major,Major
003907b_,89.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,2.0, BbM,Major,Major
003907b_,90.0,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,F,5.0, F_M4,Suspended,Suspended
003907b_,91.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
003907b_,92.0,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,2.0, F_M7,Seventh,Seventh
003907b_,93.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,B,4.0, BbM,Major,Major
003907bv,1.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5.0, G_M,Major,Major
003907bv,2.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
003907bv,3.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
003907bv,4.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
003907bv,5.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5.0, E_m7,Seventh,Seventh
003907bv,6.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2.0, E_m7,Seventh,Seventh
003907bv,7.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
003907bv,8.0, NO, NO,YES, NO, NO, NO,YES,YES, NO,YES, NO, NO,G,2.0, D_M,Major,Major
003907bv,9.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
003907bv,10.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2.0, A_M,Major,Major
003907bv,11.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
003907bv,12.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_m,Minor,Minor
003907bv,13.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
003907bv,14.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
003907bv,15.0, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,2.0, G_M,Major,Major
003907bv,16.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3.0, C_M,Major,Major
003907bv,17.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,D,5.0, G_M,Major,Major
003907bv,18.0,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,C,2.0, G_M,Major,Major
003907bv,19.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
003907bv,20.0,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2.0, D_M,Major,Major
003907bv,21.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
003907bv,22.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5.0, G_M,Major,Major
003907bv,23.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
003907bv,24.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
003907bv,25.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
003907bv,26.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5.0, E_m7,Seventh,Seventh
003907bv,27.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2.0, E_m7,Seventh,Seventh
003907bv,28.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
003907bv,29.0, NO, NO,YES, NO, NO, NO,YES,YES, NO,YES, NO, NO,G,2.0, D_M,Major,Major
003907bv,30.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
003907bv,31.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2.0, A_M,Major,Major
003907bv,32.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
003907bv,33.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_m,Minor,Minor
003907bv,34.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
003907bv,35.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
003907bv,36.0, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,2.0, G_M,Major,Major
003907bv,37.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3.0, C_M,Major,Major
003907bv,38.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,D,5.0, G_M,Major,Major
003907bv,39.0,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,C,2.0, G_M,Major,Major
003907bv,40.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
003907bv,41.0,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2.0, D_M,Major,Major
003907bv,42.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
003907bv,43.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5.0, G_M,Major,Major
003907bv,44.0,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3.0, A_m,Minor,Minor
003907bv,45.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2.0, A_m,Minor,Minor
003907bv,46.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_m,Minor,Minor
003907bv,47.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,B,2.0, B_m,Minor,Minor
003907bv,48.0, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,B,1.0, B_m,Minor,Minor
003907bv,49.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,3.0, A_m,Minor,Minor
003907bv,50.0,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2.0, A_m,Minor,Minor
003907bv,51.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_m,Minor,Minor
003907bv,52.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,D,2.0, E_m,Minor,Minor
003907bv,53.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,3.0, A_m,Minor,Minor
003907bv,54.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_M,Major,Major
003907bv,55.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5.0, G_M,Major,Major
003907bv,56.0, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES,B,2.0, G_M,Major,Major
003907bv,57.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3.0, G_M,Major,Major
003907bv,58.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4.0, C_M,Major,Major
003907bv,59.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,C,2.0, C_M,Major,Major
003907bv,60.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
003907bv,61.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5.0, C_M,Major,Major
003907bv,62.0,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2.0, C_M,Major,Major
003907bv,63.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3.0, G_M,Major,Major
003907bv,64.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, G_M,Major,Major
003907bv,65.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4.0, D_M,Major,Major
003907bv,66.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5.0, G_M,Major,Major
003907bv,67.0,YES, NO, NO, NO, NO, NO, NO,YES, NO, NO, NO, NO,G,2.0, G_M,Major,Major
